Ternopilska;CHORTKIVSKYI;Staryi Nyzhbirok;48252
Sumska;SUMSKYI;Sumy;40011
Khmelnytska;SHEPETIVSKYI;Slavuta;30000
Chernivetska;VYZHNYTSKYI;Plyta;59120
Poltavska;POLTAVSKYI;Khoruzhi;38400
Poltavska;POLTAVSKYI;Nekhvoroshcha;39354
Rivnenska;RIVNENSKYI;Kolodiazne;34642
Sumska;KONOTOPSKYI;Vyrivka;41608
Khmelnytska;KHMELNYTSKYI;Khmelnytskyi;29024
Ternopilska;TERNOPILSKYI;Chornyi Lis;47211
Ternopilska;TERNOPILSKYI;Zolotnyky;48115
Odeska;BILHOROD-DNISTROVSKYI;Novoselivka;68250
Poltavska;POLTAVSKYI;Terentiivka;37917
Chernihivska;NIZHYNSKYI;Baturyn;16512
Chernivetska;CHERNIVETSKYI;Nepolokivtsi;59330
Ternopilska;CHORTKIVSKYI;Skala-Podilska;48720
Rivnenska;RIVNENSKYI;Sosnove;34652
Poltavska;POLTAVSKYI;Poltava;36018
Sumska;SUMSKYI;Uhroidy;42432
Kharkivska;KHARKIVSKYI;Kharkiv;61093
Kharkivska;KUPIANSKYI;Hrakove;62702
Khersonska;HENICHESKYI;Chonhar;75570
Odeska;ODESKYI;Kholodna Balka;67660
Kharkivska;BERESTYNSKYI;Mykolo-Komyshuvata;63310
Rivnenska;RIVNENSKYI;Vitkovychi;34622
Khersonska;KHERSONSKYI;Nova Maiachka;75120
Chernihivska;CHERNIHIVSKYI;Kozelets;17000
Poltavska;MYRHORODSKYI;Krasna Luka;37315
Rivnenska;SARNENSKYI;Nemovychi;34540
Odeska;IZMAILSKYI;Kiliia;68303
Khmelnytska;KHMELNYTSKYI;Mykhnivka;30602
Sumska;SUMSKYI;Sumy;40002
Kharkivska;CHUHUIVSKYI;Novopokrovka;63523
Cherkaska;ZVENYHORODSKYI;Viazivok;19534
Rivnenska;RIVNENSKYI;Postiine;35050
Poltavska;MYRHORODSKYI;Romodan;37650
Kharkivska;KHARKIVSKYI;Butenkove;62441
Chernihivska;CHERNIHIVSKYI;Desna;17024
Chernihivska;CHERNIHIVSKYI;Chernihiv;14501
Odeska;BOLHRADSKYI;Vynohradivka;68733
Ternopilska;CHORTKIVSKYI;Kosmyryn;48454
Rivnenska;SARNENSKYI;Znosychi;34545
Kharkivska;KHARKIVSKYI;Merefa;62472
Ternopilska;KREMENETSKYI;Pochaiv;47025
Chernihivska;PRYLUTSKYI;Varva;17600
Khersonska;KHERSONSKYI;Kherson;73035
Chernivetska;CHERNIVETSKYI;Karapchiv;60420
Kharkivska;BOHODUKHIVSKYI;Fesky;62252
Khersonska;BERYSLAVSKYI;Velyka Oleksandrivka;74100
Khersonska;KHERSONSKYI;Kherson;73033
Kharkivska;KUPIANSKYI;Kivsharivka;63734
Khersonska;BERYSLAVSKYI;Novovorontsovka;74200
Poltavska;KREMENCHUTSKYI;Maksymivka;39720
Ternopilska;TERNOPILSKYI;Pohribtsi;47201
Chernihivska;NOVHOROD-SIVERSKYI;Yershov;15461
Odeska;ODESKYI;Kalahliia;67815
Kharkivska;CHUHUIVSKYI;Ternova;63521
Khmelnytska;KAMIANETS-PODILSKYI;Kuhaivtsi;31632
Rivnenska;SARNENSKYI;Liubykovychi;34510
Khersonska;SKADOVSKYI;Antonivka;75705
Rivnenska;RIVNENSKYI;Malyi Mydsk;35013
Kharkivska;KHARKIVSKYI;Kharkiv;61047
Poltavska;POLTAVSKYI;Poltava;36000
Rivnenska;DUBENSKYI;Sofiivka Druha;35670
Ternopilska;TERNOPILSKYI;Chernykhivtsi;47370
Cherkaska;CHERKASKYI;Khutory;19603
Odeska;ODESKYI;Lisky;67562
Odeska;BILHOROD-DNISTROVSKYI;Krutoiarivka;67722
Chernivetska;CHERNIVETSKYI;Yiurkivtsi;59440
Odeska;PODILSKYI;Yasenove Druhe;66510
Odeska;ODESKYI;Myrne;67652
Chernivetska;CHERNIVETSKYI;Chernivtsi;58006
Ternopilska;TERNOPILSKYI;Tauriv;47622
Odeska;ODESKYI;Chornomorsk;68001
Khersonska;KHERSONSKYI;Kherson;73021
Sumska;SUMSKYI;Sumy;40003
Rivnenska;SARNENSKYI;Triskyni;34521
Chernivetska;CHERNIVETSKYI;Chernivtsi;58005
Poltavska;POLTAVSKYI;Butenky;39213
Ternopilska;CHORTKIVSKYI;Koropets;48370
Odeska;ODESKYI;Dachne;67625
Khmelnytska;SHEPETIVSKYI;Mykhniv;30346
Sumska;ROMENSKYI;Khmeliv;42034
Odeska;ODESKYI;Odesa;65015
Ternopilska;TERNOPILSKYI;Zbarazh;47302
Odeska;ODESKYI;Odesa;65037
Ternopilska;CHORTKIVSKYI;Zubrets;48441
Ternopilska;TERNOPILSKYI;Mahdalivka;47850
Ternopilska;CHORTKIVSKYI;Khlopivka;48241
Chernihivska;PRYLUTSKYI;Yarova Bileshchyna;17542
Ternopilska;TERNOPILSKYI;Ternopil;46024
Rivnenska;DUBENSKYI;Dubno;35601
Khmelnytska;SHEPETIVSKYI;Pankivtsi;30231
Khmelnytska;KAMIANETS-PODILSKYI;Isakivtsi;32365
Khmelnytska;KHMELNYTSKYI;Kremenchuky;31026
Ternopilska;TERNOPILSKYI;Plotycha;47704
Ternopilska;TERNOPILSKYI;Ostriv;47728
Cherkaska;CHERKASKYI;Lesky;19640
Khmelnytska;KHMELNYTSKYI;Zastavtsi;31400
Poltavska;POLTAVSKYI;Kamianka;38541
Kharkivska;KUPIANSKYI;Stroivka;62702
Ternopilska;TERNOPILSKYI;Kachanivka;47852
Odeska;BILHOROD-DNISTROVSKYI;Delzhyler;68110
Chernivetska;CHERNIVETSKYI;Chernivtsi;58009
Khersonska;BERYSLAVSKYI;Chervonyi Maiak;74370
Odeska;BEREZIVSKYI;Ivanivka;67200
Rivnenska;DUBENSKYI;Kozyn;35523
Khmelnytska;KAMIANETS-PODILSKYI;Vyshnivchyk;31622
Ternopilska;CHORTKIVSKYI;Vasylkivtsi;48257
Kharkivska;KHARKIVSKYI;Kharkiv;61015
Khersonska;HENICHESKYI;Ivanivka;75401
Chernivetska;CHERNIVETSKYI;Velykyi Kuchuriv;59052
Cherkaska;CHERKASKYI;Buzukiv;19632
Khmelnytska;SHEPETIVSKYI;Netishyn;30100
Poltavska;POLTAVSKYI;Zinkiv;38100
Rivnenska;RIVNENSKYI;Rivne;33015
Odeska;BILHOROD-DNISTROVSKYI;Prymorske;67792
Mykolaivska;MYKOLAIVSKYI;Balovne;56664
Rivnenska;RIVNENSKYI;Khotyn;34642
Kharkivska;KHARKIVSKYI;Kharkiv;61112
Ternopilska;TERNOPILSKYI;Kurivtsi;47266
Kharkivska;KUPIANSKYI;Bolohivka;62702
Khmelnytska;KAMIANETS-PODILSKYI;Kamianets-Podilskyi;32315
Odeska;ODESKYI;Odesa;65043
Kharkivska;KHARKIVSKYI;Pisochyn;62416
Chernihivska;NIZHYNSKYI;Bobrovytsia;17400
Odeska;PODILSKYI;Handrabury;66428
Odeska;ROZDILNIANSKYI;Velykoploske;67140
Rivnenska;SARNENSKYI;Vyry;34551
Khersonska;KAKHOVSKYI;Zelenyi Pid;74853
Chernivetska;CHERNIVETSKYI;Chornivka;60310
Chernihivska;NIZHYNSKYI;Losynivka;16663
Poltavska;POLTAVSKYI;Kotelva;38600
Rivnenska;RIVNENSKYI;Piatyhory;35710
Rivnenska;DUBENSKYI;Radyvyliv;35500
Mykolaivska;MYKOLAIVSKYI;Buzke;56636
Khmelnytska;KHMELNYTSKYI;Ruzhychanka;31363
Odeska;PODILSKYI;Troitske;66560
Poltavska;KREMENCHUTSKYI;Obolon;38230
Ternopilska;TERNOPILSKYI;Bahatkivtsi;48110
Mykolaivska;MYKOLAIVSKYI;Shevchenkove;57263
Odeska;ODESKYI;Avanhard;67806
Ternopilska;CHORTKIVSKYI;Kudryntsi;48750
Odeska;ODESKYI;Vyhoda;67620
Sumska;SUMSKYI;Sumy;40009
Kharkivska;KUPIANSKYI;Kamianka;62702
Odeska;ODESKYI;Molodizhne;67840
Odeska;ROZDILNIANSKYI;Perekhrestove Pershe;66720
Rivnenska;RIVNENSKYI;Berezne;34600
Chernihivska;CHERNIHIVSKYI;Trysviatska Sloboda;15505
Ternopilska;TERNOPILSKYI;Skalat;47851
Ternopilska;TERNOPILSKYI;Denysiv;47661
Khersonska;SKADOVSKYI;Novomykolaivka;75712
Khersonska;KAKHOVSKYI;Rozdolne;74840
Odeska;BOLHRADSKYI;Artsyz;68401
Khersonska;KAKHOVSKYI;Khrestivka;75225
Khersonska;KHERSONSKYI;Oleshky;75101
Chernihivska;NIZHYNSKYI;Novyi Bykiv;17452
Chernivetska;VYZHNYTSKYI;Seliatyn;59131
Cherkaska;UMANSKYI;Rodnykivka;20324
Kharkivska;KHARKIVSKYI;Kharkiv;61107
Rivnenska;RIVNENSKYI;Balashivka;34640
Odeska;ODESKYI;Odesa;65036
Kharkivska;KHARKIVSKYI;Kharkiv;61072
Ternopilska;TERNOPILSKYI;Kozova;47601
Poltavska;LUBENSKYI;Oleksandrivka;37570
Sumska;SUMSKYI;Sumy;40005
Odeska;PODILSKYI;Savran;66200
Rivnenska;VARASKYI;Mulchytsi;34320
Kharkivska;KHARKIVSKYI;Kharkiv;61061
Ternopilska;CHORTKIVSKYI;Bilobozhnytsia;48530
Chernivetska;VYZHNYTSKYI;Malyi Dykhtynets;59115
Kharkivska;KHARKIVSKYI;Selektsiine;62478
Odeska;ODESKYI;Odesa;65065
Odeska;IZMAILSKYI;Izmail;68606
Khmelnytska;KHMELNYTSKYI;Hruzevytsia;31317
Kharkivska;CHUHUIVSKYI;Vyrishalnyi;63401
Ternopilska;TERNOPILSKYI;Kozliv;47631
Ternopilska;TERNOPILSKYI;Zboriv;47201
Poltavska;KREMENCHUTSKYI;Kremenchuk;39633
Ternopilska;TERNOPILSKYI;Stryivka;47371
Odeska;BEREZIVSKYI;Radisne;67212
Odeska;ODESKYI;PIVDENNE;65482
Kharkivska;KHARKIVSKYI;Kharkiv;61032
Khersonska;BERYSLAVSKYI;Olhivka;74332
Chernivetska;VYZHNYTSKYI;Tovarnytsia;59111
Ternopilska;TERNOPILSKYI;Ternopil;46027
Chernihivska;PRYLUTSKYI;Pryluky;17511
Khmelnytska;SHEPETIVSKYI;Onyshkivtsi;30455
Kharkivska;BOHODUKHIVSKYI;Valky;63002
Rivnenska;RIVNENSKYI;Bashyne;35442
Kharkivska;KHARKIVSKYI;Solonytsivka;62370
Ternopilska;TERNOPILSKYI;Chystyliv;47704
Kharkivska;KHARKIVSKYI;Liubotyn;62433
Kharkivska;BERESTYNSKYI;Mokrianka;63310
Ternopilska;CHORTKIVSKYI;Hermakivka;48742
Ternopilska;TERNOPILSKYI;Ladychyn;48124
Khersonska;KHERSONSKYI;Inzhenerne;73484
Chernivetska;CHERNIVETSKYI;Kamiana;59050
Chernivetska;VYZHNYTSKYI;Poliakivske;59101
Rivnenska;RIVNENSKYI;Rivne;33025
Ternopilska;CHORTKIVSKYI;Probizhna;48520
Chernihivska;CHERNIHIVSKYI;Hirky;15041
Poltavska;KREMENCHUTSKYI;Kremenchuk;39603
Poltavska;POLTAVSKYI;Poltava;36014
Kharkivska;KUPIANSKYI;Fyholivka;62702
Kharkivska;CHUHUIVSKYI;Vovchansk;62501
Ternopilska;TERNOPILSKYI;Terebovlia;48101
Khmelnytska;KHMELNYTSKYI;Horodok;32000
Rivnenska;DUBENSKYI;Mlyniv;35100
Poltavska;POLTAVSKYI;Zabridky;39300
Khersonska;HENICHESKYI;Shchaslyvtseve;75580
Rivnenska;SARNENSKYI;Male Verbche;34531
Cherkaska;UMANSKYI;Polianetske;20342
Chernivetska;DNISTROVSKYI;Nesvoia;60361
Poltavska;KREMENCHUTSKYI;Kremenchuk;39618
Khersonska;KAKHOVSKYI;Liubymivka;74822
Khmelnytska;KHMELNYTSKYI;Korystova;31202
Odeska;IZMAILSKYI;Ozerne;68660
Khmelnytska;KHMELNYTSKYI;Serhiivka;31260
Odeska;ODESKYI;Biliaivka;67601
Chernihivska;CHERNIHIVSKYI;Horodnia;15100
Rivnenska;RIVNENSKYI;Bohushi;34621
Ternopilska;TERNOPILSKYI;Naraiv;47513
Rivnenska;RIVNENSKYI;Rivne;33011
Sumska;KONOTOPSKYI;Buryn;41700
Sumska;ROMENSKYI;Romny;42001
Chernivetska;DNISTROVSKYI;Mamalyha;60364
Kharkivska;KHARKIVSKYI;Kharkiv;61123
Khmelnytska;KAMIANETS-PODILSKYI;Humentsi;32325
Poltavska;MYRHORODSKYI;Olefirivka;37642
Kharkivska;KUPIANSKYI;Dvorichanske;62702
Cherkaska;ZVENYHORODSKYI;Demkove;20214
Khmelnytska;KAMIANETS-PODILSKYI;Kamianets-Podilskyi;32305
Ternopilska;CHORTKIVSKYI;Kopychyntsi;48260
Sumska;SUMSKYI;Sumy;40004
Sumska;SUMSKYI;Sumy;40016
Ternopilska;KREMENETSKYI;Mali Zahaitsi;47153
Chernivetska;DNISTROVSKYI;Ivanivtsi;60144
Chernihivska;PRYLUTSKYI;MIKHNOVSKE;17523
Odeska;ODESKYI;Usatove;67663
Chernivetska;CHERNIVETSKYI;Cheresh;59030
Ternopilska;TERNOPILSKYI;Horodyshche;47633
Kharkivska;KHARKIVSKYI;Kharkiv;61098
Odeska;IZMAILSKYI;Desantne;68341
Khmelnytska;KAMIANETS-PODILSKYI;Rudka;31615
Ternopilska;KREMENETSKYI;Lanivtsi;47402
Odeska;IZMAILSKYI;Broska;68663
Khmelnytska;KHMELNYTSKYI;Chornyvody;32008
Odeska;IZMAILSKYI;Stari Troiany;68310
Odeska;BOLHRADSKYI;Nova Ivanivka;68430
Cherkaska;CHERKASKYI;Cherkasy;18005
Odeska;IZMAILSKYI;Izmail;68610
Chernivetska;CHERNIVETSKYI;Kamianka;60427
Poltavska;POLTAVSKYI;Velyka Pavlivka;38112
Sumska;OKHTYRSKYI;Okhtyrka;42704
Sumska;KONOTOPSKYI;Konotop;41612
Khmelnytska;KAMIANETS-PODILSKYI;Zastavlia;32400
Odeska;ODESKYI;Avanhard;65110
Ternopilska;CHORTKIVSKYI;Papirnia;48154
Kharkivska;BERESTYNSKYI;Nahirne;64514
Ternopilska;CHORTKIVSKYI;Chortkiv;48501
Chernivetska;CHERNIVETSKYI;Chernivtsi;58015
Poltavska;POLTAVSKYI;Lanna;39541
Odeska;BEREZIVSKYI;Mykolaivka;67000
Khmelnytska;KHMELNYTSKYI;Sataniv;32034
Sumska;SUMSKYI;Nyzy;42355
Khmelnytska;KHMELNYTSKYI;Oleshyn;31312
Khersonska;HENICHESKYI;Verkhni Sirohozy;74722
Khersonska;KHERSONSKYI;Muzykivka;75023
Kharkivska;BOHODUKHIVSKYI;Kachalivka;62025
Chernivetska;CHERNIVETSKYI;Stavchany;59316
Odeska;BEREZIVSKYI;Vyshneve;67510
Khmelnytska;KHMELNYTSKYI;Tyranivka;31323
Rivnenska;DUBENSKYI;Topillia;35132
Sumska;SHOSTKYNSKYI;Hlukhiv;41400
Khmelnytska;SHEPETIVSKYI;Polonne;30501
Chernivetska;VYZHNYTSKYI;Nyzhni Stanivtsi;59357
Odeska;BILHOROD-DNISTROVSKYI;Trykhatky;68142
Poltavska;MYRHORODSKYI;Hadiach;37300
Odeska;IZMAILSKYI;Izmail;68607
Odeska;BOLHRADSKYI;Kamianske;68441
Cherkaska;ZOLOTONISKYI;Veremiivka;19972
Cherkaska;ZVENYHORODSKYI;Khrestivka;19531
Poltavska;POLTAVSKYI;Kopyly;38761
Ternopilska;TERNOPILSKYI;Ilavche;48134
Odeska;BEREZIVSKYI;Kurisove;67512
Rivnenska;RIVNENSKYI;Zahoroshcha;35705
Odeska;ODESKYI;Odesa;65069
Khmelnytska;KAMIANETS-PODILSKYI;Slobidka-Humenetska;32312
Odeska;IZMAILSKYI;Stara Nekrasivka;68672
Khmelnytska;KHMELNYTSKYI;Krasyliv;31002
Ternopilska;TERNOPILSKYI;Ivanivka;47855
Chernivetska;VYZHNYTSKYI;Myhove;59236
Sumska;SHOSTKYNSKYI;Shostka;41106
Ternopilska;CHORTKIVSKYI;Kosiv;48511
Kharkivska;LOZIVSKYI;Vesele;64141
Odeska;ODESKYI;Vyzyrka;67543
Poltavska;POLTAVSKYI;Shcherbani;36008
Khmelnytska;KAMIANETS-PODILSKYI;Dunaivtsi;32400
Poltavska;POLTAVSKYI;Pokrovske;38413
Kharkivska;CHUHUIVSKYI;Kluhyno-Bashkyrivka;63505
Ternopilska;CHORTKIVSKYI;Svydova;48544
Rivnenska;RIVNENSKYI;Duby;35325
Rivnenska;VARASKYI;Sernyky;34052
Khersonska;KHERSONSKYI;Kherson;73039
Kharkivska;LOZIVSKYI;Petrivka;64141
Rivnenska;RIVNENSKYI;Rivne;33018
Poltavska;LUBENSKYI;Nastasivka;37812
Odeska;ROZDILNIANSKYI;Tsebrykove;67130
Poltavska;MYRHORODSKYI;Vepryk;37362
Odeska;ODESKYI;Odesa;65014
Ternopilska;CHORTKIVSKYI;Vilkhivchyk;48254
Sumska;SUMSKYI;Sumy;40000
Kharkivska;KHARKIVSKYI;Rohan;62481
Rivnenska;SARNENSKYI;Khmil;34221
Odeska;PODILSKYI;Osychky;66215
Poltavska;KREMENCHUTSKYI;Petrashivka;39026
Khmelnytska;KAMIANETS-PODILSKYI;Lysohirka;32312
Sumska;SUMSKYI;Osoivka;42424
Chernivetska;CHERNIVETSKYI;Dumeny;60352
Ternopilska;TERNOPILSKYI;Shumliany;47536
Ternopilska;TERNOPILSKYI;Skoryky;47814
Cherkaska;UMANSKYI;Uman;20310
Chernivetska;CHERNIVETSKYI;Chernivtsi;58029
Rivnenska;SARNENSKYI;Kolky;34144
Rivnenska;RIVNENSKYI;Orzhiv;35313
Kharkivska;KHARKIVSKYI;Kharkiv;61202
Khmelnytska;KHMELNYTSKYI;Teofipol;30601
Sumska;SUMSKYI;Sumy;40025
Kharkivska;KUPIANSKYI;Dvorichna;62702
Ternopilska;TERNOPILSKYI;Velyki Hai;47722
Odeska;ROZDILNIANSKYI;Shcherbanka;67462
Ternopilska;CHORTKIVSKYI;Budaniv;48154
Chernivetska;DNISTROVSKYI;Nedoboivtsi;60035
Sumska;SUMSKYI;Khotin;42320
Sumska;SUMSKYI;Bezdryk;42350
Kharkivska;KHARKIVSKYI;Kharkiv;61082
Kharkivska;CHUHUIVSKYI;VELETEN;63422
Chernihivska;CHERNIHIVSKYI;Ivanivka;15562
Chernihivska;CHERNIHIVSKYI;Olyshivka;15575
Rivnenska;RIVNENSKYI;Rivne;33008
Cherkaska;ZVENYHORODSKYI;Klychkove;19531
Kharkivska;BOHODUKHIVSKYI;Kolomak;63101
Ternopilska;KREMENETSKYI;Lidykhiv;47050
Rivnenska;RIVNENSKYI;Velykyi Oleksyn;35302
Kharkivska;KUPIANSKYI;Zapadne;62702
Khersonska;KAKHOVSKYI;Kakhovka;74800
Chernihivska;PRYLUTSKYI;Zaizd;17543
Khmelnytska;KAMIANETS-PODILSKYI;Vyhoda;31651
Chernihivska;NIZHYNSKYI;Nizhyn;16600
Odeska;IZMAILSKYI;Reni;68801
Kharkivska;KHARKIVSKYI;Korotych;62454
Cherkaska;CHERKASKYI;Cherkasy;18014
Ternopilska;CHORTKIVSKYI;Velykyi Hovyliv;48162
Cherkaska;CHERKASKYI;Cherkasy;18036
Odeska;ODESKYI;Hradenytsi;67640
Ternopilska;TERNOPILSKYI;Ternopil;46002
Chernivetska;CHERNIVETSKYI;Chernivtsi;58010
Kharkivska;IZIUMSKYI;Balakliia;64203
Odeska;BOLHRADSKYI;Oleksandrivka;68713
Poltavska;LUBENSKYI;Hrebinka;37400
Chernivetska;VYZHNYTSKYI;Velykyi Lypovets;59122
Odeska;ODESKYI;Odesa;65031
Rivnenska;RIVNENSKYI;Moshchanytsia;35833
Kharkivska;KHARKIVSKYI;Budy;62456
Kharkivska;KHARKIVSKYI;Kharkiv;61205
Rivnenska;SARNENSKYI;Dubrovytsia;34100
Khersonska;HENICHESKYI;DORNBURH;75320
Rivnenska;DUBENSKYI;Bokiima;35162
Chernivetska;CHERNIVETSKYI;Banyliv-Pidhirnyi;59020
Poltavska;KREMENCHUTSKYI;Semenivka;38200
Poltavska;KREMENCHUTSKYI;Cherevani;39000
Rivnenska;VARASKYI;Radove;34034
Khmelnytska;KHMELNYTSKYI;Kalamarynka;31001
Kharkivska;BOHODUKHIVSKYI;Huty;62131
Sumska;SUMSKYI;Lebedyn;42203
Khmelnytska;KAMIANETS-PODILSKYI;Balyn;32440
Kharkivska;BOHODUKHIVSKYI;Udy;62203
Odeska;ODESKYI;Odesa;65053
Cherkaska;ZOLOTONISKYI;Drabiv;19801
Cherkaska;UMANSKYI;Velyka Sevastianivka;20045
Poltavska;KREMENCHUTSKYI;Kremenchuk;39622
Chernihivska;CHERNIHIVSKYI;Kulykivka;16300
Khersonska;KAKHOVSKYI;Askaniia-Nova;75230
Rivnenska;SARNENSKYI;Sarny;34505
Khmelnytska;KAMIANETS-PODILSKYI;Zinkivtsi;32316
Rivnenska;SARNENSKYI;Dubno;34221
Chernihivska;KORIUKIVSKYI;Urichchia;15331
Kharkivska;KHARKIVSKYI;Kharkiv;61096
Kharkivska;KHARKIVSKYI;Kharkiv;61124
Poltavska;KREMENCHUTSKYI;Kryvushi;39702
Chernivetska;CHERNIVETSKYI;Rokytne;60320
Odeska;IZMAILSKYI;Shevchenkove;68332
Kharkivska;KHARKIVSKYI;Kharkiv;61038
Khmelnytska;KHMELNYTSKYI;Ivankivtsi;32037
Khmelnytska;SHEPETIVSKYI;Poninka;30511
Kharkivska;KUPIANSKYI;Dvorichne;62702
Kharkivska;KUPIANSKYI;Kupiansk-Vuzlovyi;63709
Kharkivska;BOHODUKHIVSKYI;Parkhomivka;62013
Poltavska;POLTAVSKYI;Pudlivka;39323
Ternopilska;TERNOPILSKYI;Ternopil;46023
Cherkaska;ZVENYHORODSKYI;Shpola;20602
Chernihivska;PRYLUTSKYI;Pryluky;17501
Poltavska;POLTAVSKYI;Olefirshchyna;38521
Cherkaska;CHERKASKYI;Stepantsi;19031
Rivnenska;RIVNENSKYI;Zdovbytsia;35709
Khmelnytska;KHMELNYTSKYI;Starokostiantyniv;31103
Khersonska;KAKHOVSKYI;Kozatske;74343
Sumska;SUMSKYI;Ulianivka;41856
Khmelnytska;KHMELNYTSKYI;Liapyntsi;31310
Kharkivska;KHARKIVSKYI;Kharkiv;61080
Khmelnytska;KHMELNYTSKYI;Klynove;32048
Chernivetska;CHERNIVETSKYI;Ostrytsia;60313
Khersonska;SKADOVSKYI;Zaliznyi Port;75653
Odeska;BOLHRADSKYI;Dmytrivka;68710
Kharkivska;LOZIVSKYI;Lozova;64601
Kharkivska;LOZIVSKYI;Ukrainske;64606
Khmelnytska;KHMELNYTSKYI;Mudryholovy;32008
Rivnenska;DUBENSKYI;Ostrozhets;35113
Odeska;ODESKYI;Odesa;65001
Khersonska;BERYSLAVSKYI;Beryslav;74303
Chernivetska;DNISTROVSKYI;Malyntsi;60024
Odeska;ODESKYI;Avanhard;67805
Poltavska;POLTAVSKYI;Myltsi;38714
Poltavska;POLTAVSKYI;Bozhkivske;38718
Chernivetska;CHERNIVETSKYI;Hrozyntsi;60020
Poltavska;POLTAVSKYI;Yizhakivka;38701
Kharkivska;KUPIANSKYI;Pishchane;62702
Khmelnytska;KHMELNYTSKYI;Kuzmyn;31047
Ternopilska;CHORTKIVSKYI;Pidlissia;48423
Odeska;ROZDILNIANSKYI;Perekhrestove;66720
Kharkivska;KHARKIVSKYI;Vilshany;62360
Chernihivska;PRYLUTSKYI;Ichnia;16700
Odeska;ODESKYI;Odesa;65085
Kharkivska;KUPIANSKYI;Shevchenkove;63601
Odeska;BILHOROD-DNISTROVSKYI;Miniailivka;68210
Rivnenska;RIVNENSKYI;Ozhenyn;35821
Odeska;BOLHRADSKYI;Hlavani;68434
Ternopilska;KREMENETSKYI;Rydomyl;47060
Khersonska;KAKHOVSKYI;Mala Lepetykha;74510
Khersonska;BERYSLAVSKYI;Novoraisk;74360
Chernivetska;DNISTROVSKYI;Vladychna;60032
Cherkaska;ZVENYHORODSKYI;Vasylkiv;20624
Kharkivska;BERESTYNSKYI;Novovolodymyrivka;64514
Sumska;SHOSTKYNSKYI;Shostka;41107
Kharkivska;KUPIANSKYI;Podoly;63734
Chernivetska;CHERNIVETSKYI;Sniachiv;59005
Cherkaska;CHERKASKYI;Horodyshche;19502
Kharkivska;KHARKIVSKYI;Kharkiv;61031
Odeska;BOLHRADSKYI;Karakurt;68751
Sumska;SUMSKYI;Pysarivka;42320
Khmelnytska;KAMIANETS-PODILSKYI;Stara Ushytsia;32385
Sumska;OKHTYRSKYI;Kyrykivka;42831
Khmelnytska;KHMELNYTSKYI;Serbynivka;31146
Poltavska;KREMENCHUTSKYI;Kremenchuk;39631
Chernihivska;PRYLUTSKYI;Ladan;17583
Rivnenska;RIVNENSKYI;Kornyn;35304
Rivnenska;RIVNENSKYI;Stavok;35040
Mykolaivska;MYKOLAIVSKYI;Novopetrivske;56650
Cherkaska;CHERKASKYI;Cherkasy;18004
Odeska;BOLHRADSKYI;Serpneve;68522
Khersonska;SKADOVSKYI;Novokyivka;75804
Odeska;IZMAILSKYI;VYSHNEVE;68654
Khersonska;KAKHOVSKYI;Nova Kakhovka;74909
Kharkivska;CHUHUIVSKYI;Eskhar;63524
Chernivetska;CHERNIVETSKYI;Mamornytsia Vama;60521
Kharkivska;KHARKIVSKYI;Kharkiv;61001
Chernivetska;VYZHNYTSKYI;Berehomet;59233
Rivnenska;RIVNENSKYI;Kolodenka;35306
Ternopilska;CHORTKIVSKYI;Stinka;48450
Cherkaska;UMANSKYI;Mankivka;20101
Chernivetska;CHERNIVETSKYI;Hertsa;60501
Kharkivska;KHARKIVSKYI;Cherkaski Tyshky;62441
Ternopilska;TERNOPILSKYI;Ternopil;46005
Chernivetska;CHERNIVETSKYI;Krasnoilsk;59022
Odeska;IZMAILSKYI;Izmail;68612
Kharkivska;KHARKIVSKYI;Kharkiv;61030
Chernivetska;DNISTROVSKYI;Kulishivka;60215
Kharkivska;KHARKIVSKYI;Sanzhary;62447
Chernivetska;CHERNIVETSKYI;Velykyi Kuchuriv;59053
Chernivetska;CHERNIVETSKYI;Chernivtsi;58008
Odeska;ODESKYI;Yosypivka;67811
Chernivetska;VYZHNYTSKYI;Korytne;59223
Rivnenska;VARASKYI;Bilska Volia;34350
Poltavska;KREMENCHUTSKYI;Pidhirne;39760
Khersonska;KHERSONSKYI;Stanislav;75051
Khersonska;KHERSONSKYI;Kherson;73009
Odeska;BEREZIVSKYI;Berezivka;67300
Odeska;PODILSKYI;Hrabove;66030
Khersonska;KAKHOVSKYI;Tavrychanka;74862
Sumska;OKHTYRSKYI;Riabyna;42843
Chernivetska;CHERNIVETSKYI;Luzhany;59342
Ternopilska;TERNOPILSKYI;Mytnytsia;47850
Sumska;ROMENSKYI;Pustoviitivka;42020
Rivnenska;RIVNENSKYI;Hrushivka;34650
Cherkaska;CHERKASKYI;Cherkasy;18501
Kharkivska;KUPIANSKYI;Novoiehorivka;62702
Kharkivska;KUPIANSKYI;Kolisnykivka;62702
Chernivetska;VYZHNYTSKYI;Parkulyna;59101
Odeska;BILHOROD-DNISTROVSKYI;Bilhorod-Dnistrovskyi;67701
Odeska;ODESKYI;Velyka Balka;67662
Ternopilska;TERNOPILSKYI;Pidhaitsi;48000
Chernihivska;NIZHYNSKYI;Kovtunivka;16671
Ternopilska;TERNOPILSKYI;Sorotske;48132
Kharkivska;CHUHUIVSKYI;Martove;62820
Kharkivska;CHUHUIVSKYI;Slobozhanske;63460
Khersonska;KHERSONSKYI;Kherson;73003
Ternopilska;TERNOPILSKYI;Prysivtsi;47201
